Date,Slot,Load,Temperature,Humidity
08042018,16,2334,0,0
08042018,17,2274,0,0
08042018,18,2288,0,0
08042018,19,2439,0,0
08042018,20,2517,0,0
08042018,21,2545,0,0
08042018,22,2588,0,0
08042018,23,2589,0,0
09042018,0,2461,0,0
09042018,1,2247,0,0
09042018,2,2094,0,0
09042018,3,1993,0,0
09042018,4,1944,0,0
09042018,5,2013,0,0
09042018,6,2100,0,0
09042018,7,2238,0,0
09042018,8,2543,0,0
09042018,9,2897,0,0
09042018,10,3157,0,0
09042018,11,3228,0,0
09042018,12,3208,0,0
09042018,13,3094,0,0
09042018,14,3143,0,0
09042018,15,3168,0,0
09042018,16,3153,0,0
09042018,17,3028,0,0
09042018,18,2903,0,0
09042018,19,2917,0,0
09042018,20,2791,0,0
09042018,21,2757,0,0
09042018,22,2723,0,0
09042018,23,2749,0,0
10042018,0,2563,0,0
10042018,1,2345,0,0
10042018,2,2186,0,0
10042018,3,2082,0,0
10042018,4,2036,0,0
10042018,5,2088,0,0
10042018,6,2163,0,0
10042018,7,2291,0,0
10042018,8,2594,0,0
10042018,9,2951,0,0
10042018,10,3201,0,0
10042018,11,3284,0,0
10042018,12,3269,0,0
10042018,13,3212,0,0
10042018,14,3277,0,0
10042018,15,3300,0,0
10042018,16,3250,0,0
10042018,17,3145,0,0
10042018,18,3008,0,0
10042018,19,3004,0,0
10042018,20,2898,0,0
10042018,21,2787,0,0
10042018,22,2769,0,0
10042018,23,2759,0,0
11042018,0,2592,0,0
11042018,1,2368,0,0
11042018,2,2196,0,0
11042018,3,2090,0,0
11042018,4,2045,0,0
11042018,5,2101,0,0
11042018,6,2184,0,0
11042018,7,2320,0,0
11042018,8,2626,0,0
11042018,9,2970,0,0
11042018,10,3217,0,0
11042018,11,3311,0,0
11042018,12,3317,0,0
11042018,13,3232,0,0
11042018,14,3300,0,0
11042018,15,3302,0,0
11042018,16,3248,0,0
11042018,17,3135,0,0
11042018,18,2979,0,0
11042018,19,2990,0,0
11042018,20,2906,0,0
11042018,21,2797,0,0
11042018,22,2767,0,0
11042018,23,2753,0,0
12042018,0,2581,0,0
12042018,1,2353,0,0
12042018,2,2189,0,0
12042018,3,2082,0,0
12042018,4,2040,0,0
12042018,5,2095,0,0
12042018,6,2176,0,0
12042018,7,2319,0,0
12042018,8,2617,0,0
12042018,9,2974,0,0
12042018,10,3226,0,0
12042018,11,3327,0,0
12042018,12,3305,0,0
12042018,13,3195,0,0
12042018,14,3267,0,0
12042018,15,3286,0,0
12042018,16,3257,0,0
12042018,17,3170,0,0
12042018,18,3015,0,0
12042018,19,3016,0,0
12042018,20,2899,0,0
12042018,21,2815,0,0
12042018,22,2801,0,0
12042018,23,2806,0,0
13042018,0,2658,0,0
13042018,1,2415,0,0
13042018,2,2231,0,0
13042018,3,2121,0,0
13042018,4,2093,0,0
13042018,5,2165,0,0
13042018,6,2223,0,0
13042018,7,2363,0,0
13042018,8,2674,0,0
13042018,9,2999,0,0
13042018,10,3231,0,0
13042018,11,3334,0,0
13042018,12,3344,0,0
13042018,13,3232,0,0
13042018,14,3305,0,0
13042018,15,3339,0,0
13042018,16,3287,0,0
13042018,17,3190,0,0
13042018,18,3043,0,0
13042018,19,3048,0,0
13042018,20,2923,0,0
13042018,21,2814,0,0
13042018,22,2775,0,0
13042018,23,2762,0,0
14042018,0,2646,0,0
14042018,1,2421,0,0
14042018,2,2244,0,0
14042018,3,2128,0,0
14042018,4,2079,0,0
14042018,5,2109,0,0
14042018,6,2083,0,0
14042018,7,2145,0,0
14042018,8,2322,0,0
14042018,9,2608,0,0
14042018,10,2849,0,0
14042018,11,2966,0,0
14042018,12,2993,0,0
14042018,13,2917,0,0
14042018,14,2958,0,0
14042018,15,2950,0,0
14042018,16,2914,0,0
14042018,17,2830,0,0
14042018,18,2800,0,0
14042018,19,2884,0,0
14042018,20,2822,0,0
14042018,21,2739,0,0
14042018,22,2672,0,0
14042018,23,2729,0,0
15042018,0,2642,0,0
15042018,1,2452,0,0
15042018,2,2292,0,0
15042018,3,2181,0,0
15042018,4,2120,0,0
15042018,5,2135,0,0
15042018,6,2086,0,0
15042018,7,2074,0,0
15042018,8,2167,0,0
15042018,9,2262,0,0
15042018,10,2367,0,0
15042018,11,2429,0,0
15042018,12,2461,0,0
15042018,13,2442,0,0
15042018,14,2453,0,0
15042018,15,2450,0,0
15042018,16,2406,0,0
15042018,17,2350,0,0
15042018,18,2371,0,0
15042018,19,2535,0,0
15042018,20,2573,0,0
15042018,21,2579,0,0
15042018,22,2641,0,0
15042018,23,2694,0,0
16042018,0,2599,0,0
16042018,1,2388,0,0
16042018,2,2228,0,0
16042018,3,2128,0,0
16042018,4,2089,0,0
16042018,5,2135,0,0
16042018,6,2185,0,0
16042018,7,2356,0,0
16042018,8,2665,0,0
16042018,9,3045,0,0
16042018,10,3305,0,0
16042018,11,3414,0,0
16042018,12,3406,0,0
16042018,13,3320,0,0
16042018,14,3382,0,0
16042018,15,3399,0,0
16042018,16,3319,0,0
16042018,17,3181,0,0
16042018,18,3034,0,0
16042018,19,3043,0,0
16042018,20,2929,0,0
16042018,21,2881,0,0
16042018,22,2888,0,0
16042018,23,2899,0,0
17042018,0,2748,0,0
17042018,1,2509,0,0
17042018,2,2340,0,0
17042018,3,2241,0,0
17042018,4,2176,0,0
17042018,5,2222,0,0
17042018,6,2257,0,0
17042018,7,2390,0,0
17042018,8,2723,0,0
17042018,9,3128,0,0
17042018,10,3411,0,0
17042018,11,3527,0,0
17042018,12,3542,0,0
17042018,13,3472,0,0
17042018,14,3572,0,0
17042018,15,3557,0,0
17042018,16,3510,0,0
17042018,17,3355,0,0
17042018,18,3180,0,0
17042018,19,3150,0,0
17042018,20,3095,0,0
17042018,21,3028,0,0
17042018,22,3053,0,0
17042018,23,3094,0,0
18042018,0,2953,0,0
18042018,1,2695,0,0
18042018,2,2499,0,0
18042018,3,2378,0,0
18042018,4,2309,0,0
18042018,5,2327,0,0
18042018,6,2353,0,0
18042018,7,2442,0,0
18042018,8,2765,0,0
18042018,9,3155,0,0
18042018,10,3419,0,0
18042018,11,3544,0,0
18042018,12,3528,0,0
18042018,13,3444,0,0
18042018,14,3552,0,0
18042018,15,3599,0,0
18042018,16,3534,0,0
18042018,17,3364,0,0
18042018,18,3167,0,0
18042018,19,3173,0,0
18042018,20,3090,0,0
18042018,21,3012,0,0
18042018,22,3053,0,0
18042018,23,3095,0,0
19042018,0,2936,0,0
19042018,1,2712,0,0
19042018,2,2509,0,0
19042018,3,2349,0,0
19042018,4,2280,0,0
19042018,5,2307,0,0
19042018,6,2311,0,0
19042018,7,2412,0,0
19042018,8,2713,0,0
19042018,9,3052,0,0
19042018,10,3336,0,0
19042018,11,3451,0,0
19042018,12,3462,0,0
19042018,13,3409,0,0
19042018,14,3511,0,0
19042018,15,3572,0,0
19042018,16,3459,0,0
19042018,17,3286,0,0
19042018,18,3055,0,0
19042018,19,3046,0,0
19042018,20,2997,0,0
19042018,21,2901,0,0
19042018,22,2937,0,0
19042018,23,2987,0,0
20042018,0,2823,0,0
20042018,1,2591,0,0
20042018,2,2423,0,0
20042018,3,2295,0,0
20042018,4,2235,0,0
20042018,5,2246,0,0
20042018,6,2275,0,0
20042018,7,2388,0,0
20042018,8,2693,0,0
20042018,9,3061,0,0
20042018,10,3327,0,0
20042018,11,3440,0,0
20042018,12,3418,0,0
20042018,13,3305,0,0
20042018,14,3387,0,0
20042018,15,3426,0,0
20042018,16,3374,0,0
20042018,17,3235,0,0
20042018,18,3080,0,0
20042018,19,3070,0,0
20042018,20,2920,0,0
20042018,21,2892,0,0
20042018,22,2862,0,0
20042018,23,2980,0,0
21042018,0,2798,0,0
21042018,1,2570,0,0
21042018,2,2399,0,0
21042018,3,2280,0,0
21042018,4,2226,0,0
21042018,5,2245,0,0
21042018,6,2198,0,0
21042018,7,2266,0,0
21042018,8,2480,0,0
21042018,9,2814,0,0
21042018,10,3078,0,0
21042018,11,3215,0,0
21042018,12,3234,0,0
21042018,13,3175,0,0
21042018,14,3262,0,0
21042018,15,3276,0,0
21042018,16,3216,0,0
21042018,17,3089,0,0
21042018,18,2956,0,0
21042018,19,2987,0,0
21042018,20,2926,0,0
21042018,21,2835,0,0
21042018,22,2823,0,0
21042018,23,2855,0,0
22042018,0,2782,0,0
22042018,1,2604,0,0
22042018,2,2432,0,0
22042018,3,2318,0,0
22042018,4,2248,0,0
22042018,5,2248,0,0
22042018,6,2170,0,0
22042018,7,2147,0,0
22042018,8,2191,0,0
22042018,9,2262,0,0
22042018,10,2352,0,0
22042018,11,2424,0,0
22042018,12,2445,0,0
22042018,13,2425,0,0
22042018,14,2454,0,0
22042018,15,2448,0,0
22042018,16,2411,0,0
22042018,17,2344,0,0
22042018,18,2324,0,0
22042018,19,2500,0,0
22042018,20,2582,0,0
22042018,21,2607,0,0
22042018,22,2664,0,0
22042018,23,2749,0,0
23042018,0,2676,0,0
23042018,1,2492,0,0
23042018,2,2317,0,0
23042018,3,2201,0,0
23042018,4,2141,0,0
23042018,5,2168,0,0
23042018,6,2204,0,0
23042018,7,2343,0,0
23042018,8,2655,0,0
23042018,9,3011,0,0
23042018,10,3256,0,0
23042018,11,3361,0,0
23042018,12,3361,0,0
23042018,13,3285,0,0
23042018,14,3371,0,0
23042018,15,3418,0,0
23042018,16,3377,0,0
23042018,17,3258,0,0
23042018,18,3090,0,0
23042018,19,3090,0,0
23042018,20,2997,0,0
23042018,21,2944,0,0
23042018,22,2950,0,0
23042018,23,2954,0,0
24042018,0,2807,0,0
24042018,1,2572,0,0
24042018,2,2411,0,0
24042018,3,2301,0,0
24042018,4,2236,0,0
24042018,5,2235,0,0
24042018,6,2233,0,0
24042018,7,2370,0,0
24042018,8,2659,0,0
24042018,9,3016,0,0
24042018,10,3286,0,0
24042018,11,3370,0,0
24042018,12,3358,0,0
24042018,13,3269,0,0
24042018,14,3382,0,0
24042018,15,3459,0,0
24042018,16,3407,0,0
24042018,17,3284,0,0
24042018,18,3107,0,0
24042018,19,3089,0,0
24042018,20,3032,0,0
24042018,21,2945,0,0
24042018,22,2953,0,0
24042018,23,2983,0,0
25042018,0,2826,0,0
25042018,1,2598,0,0
25042018,2,2427,0,0
25042018,3,2296,0,0
25042018,4,2236,0,0
25042018,5,2243,0,0
25042018,6,2261,0,0
25042018,7,2366,0,0
25042018,8,2673,0,0
25042018,9,3045,0,0
25042018,10,3290,0,0
25042018,11,3390,0,0
25042018,12,3385,0,0
25042018,13,3333,0,0
25042018,14,3420,0,0
25042018,15,3454,0,0
25042018,16,3378,0,0
25042018,17,3244,0,0
25042018,18,3062,0,0
25042018,19,3044,0,0
25042018,20,2959,0,0
25042018,21,2861,0,0
25042018,22,2876,0,0
25042018,23,2884,0,0
26042018,0,2758,0,0
26042018,1,2540,0,0
26042018,2,2353,0,0
26042018,3,2212,0,0
26042018,4,2145,0,0
26042018,5,2186,0,0
26042018,6,2209,0,0
26042018,7,2335,0,0
26042018,8,2639,0,0
26042018,9,3012,0,0
26042018,10,3247,0,0
26042018,11,3339,0,0
26042018,12,3316,0,0
26042018,13,3228,0,0
26042018,14,3283,0,0
26042018,15,3308,0,0
26042018,16,3263,0,0
26042018,17,3150,0,0
26042018,18,2975,0,0
26042018,19,2984,0,0
26042018,20,2901,0,0
26042018,21,2790,0,0
26042018,22,2787,0,0
26042018,23,2809,0,0
27042018,0,2693,0,0
27042018,1,2471,0,0
27042018,2,2304,0,0
27042018,3,2205,0,0
27042018,4,2143,0,0
27042018,5,2160,0,0
27042018,6,2182,0,0
27042018,7,2318,0,0
27042018,8,2602,0,0
27042018,9,2943,0,0
27042018,10,3209,0,0
27042018,11,3307,0,0
27042018,12,3312,0,0
27042018,13,3211,0,0
27042018,14,3267,0,0
27042018,15,3304,0,0
27042018,16,3255,0,0
27042018,17,3143,0,0
27042018,18,2985,0,0
27042018,19,2993,0,0
27042018,20,2883,0,0
27042018,21,2753,0,0
27042018,22,2711,0,0
27042018,23,2732,0,0
28042018,0,2649,0,0
28042018,1,2455,0,0
28042018,2,2293,0,0
28042018,3,2183,0,0
28042018,4,2117,0,0
28042018,5,2144,0,0
28042018,6,2115,0,0
28042018,7,2173,0,0
28042018,8,2361,0,0
28042018,9,2618,0,0
28042018,10,2874,0,0
28042018,11,3001,0,0
28042018,12,3006,0,0
28042018,13,2907,0,0
28042018,14,2965,0,0
28042018,15,2972,0,0
28042018,16,2930,0,0
28042018,17,2838,0,0
28042018,18,2761,0,0
28042018,19,2849,0,0
28042018,20,2821,0,0
28042018,21,2716,0,0
28042018,22,2686,0,0
28042018,23,2710,0,0
29042018,0,2631,0,0
29042018,1,2456,0,0
29042018,2,2294,0,0
29042018,3,2191,0,0
29042018,4,2133,0,0
29042018,5,2136,0,0
29042018,6,2086,0,0
29042018,7,2080,0,0
29042018,8,2153,0,0
29042018,9,2239,0,0
29042018,10,2347,0,0
29042018,11,2412,0,0
29042018,12,2410,0,0
29042018,13,2403,0,0
29042018,14,2444,0,0
29042018,15,2463,0,0
29042018,16,2405,0,0
29042018,17,2338,0,0
29042018,18,2322,0,0
29042018,19,2455,0,0
29042018,20,2472,0,0
29042018,21,2482,0,0
29042018,22,2602,0,0
29042018,23,2691,0,0
30042018,0,2597,0,0
30042018,1,2415,0,0
30042018,2,2269,0,0
30042018,3,2168,0,0
30042018,4,2109,0,0
30042018,5,2115,0,0
30042018,6,2116,0,0
30042018,7,2222,0,0
30042018,8,2393,0,0
30042018,9,2779,0,0
30042018,10,3047,0,0
30042018,11,3143,0,0
30042018,12,3122,0,0
30042018,13,3018,0,0
30042018,14,3075,0,0
30042018,15,3108,0,0
30042018,16,3078,0,0
30042018,17,2988,0,0
30042018,18,2864,0,0
30042018,19,2886,0,0
30042018,20,2830,0,0
30042018,21,2733,0,0
30042018,22,2726,0,0
30042018,23,2766,0,0
01052018,0,2670,0,0
01052018,1,2467,0,0
01052018,2,2294,0,0
01052018,3,2194,0,0
01052018,4,2131,0,0
01052018,5,2138,0,0
01052018,6,2091,0,0
01052018,7,2087,0,0
01052018,8,2150,0,0
01052018,9,2256,0,0
01052018,10,2408,0,0
01052018,11,2501,0,0
01052018,12,2536,0,0
01052018,13,2501,0,0
01052018,14,2558,0,0
01052018,15,2579,0,0
01052018,16,2546,0,0
01052018,17,2478,0,0
01052018,18,2451,0,0
01052018,19,2566,0,0
01052018,20,2593,0,0
01052018,21,2586,0,0
01052018,22,2620,0,0
01052018,23,2683,0,0
02052018,0,2586,0,0
02052018,1,2397,0,0
02052018,2,2255,0,0
02052018,3,2152,0,0
02052018,4,2099,0,0
02052018,5,2135,0,0
02052018,6,2144,0,0
02052018,7,2276,0,0
02052018,8,2589,0,0
02052018,9,2950,0,0
02052018,10,3178,0,0
02052018,11,3307,0,0
02052018,12,3290,0,0
02052018,13,3207,0,0
02052018,14,3294,0,0
02052018,15,3332,0,0
02052018,16,3290,0,0
02052018,17,3177,0,0
02052018,18,3007,0,0
02052018,19,2984,0,0
02052018,20,2877,0,0
02052018,21,2782,0,0
02052018,22,2802,0,0
02052018,23,2846,0,0
03052018,0,2716,0,0
03052018,1,2497,0,0
03052018,2,2325,0,0
03052018,3,2212,0,0
03052018,4,2161,0,0
03052018,5,2172,0,0
03052018,6,2171,0,0
03052018,7,2311,0,0
03052018,8,2622,0,0
03052018,9,2978,0,0
03052018,10,3246,0,0
03052018,11,3349,0,0
03052018,12,3328,0,0
03052018,13,3264,0,0
03052018,14,3331,0,0
03052018,15,3350,0,0
03052018,16,3317,0,0
03052018,17,3210,0,0
03052018,18,3048,0,0
03052018,19,3040,0,0
03052018,20,2941,0,0
03052018,21,2845,0,0
03052018,22,2829,0,0
03052018,23,2869,0,0
04052018,0,2745,0,0
04052018,1,2516,0,0
04052018,2,2341,0,0
04052018,3,2228,0,0
04052018,4,2167,0,0
04052018,5,2181,0,0
04052018,6,2183,0,0
04052018,7,2326,0,0
04052018,8,2628,0,0
04052018,9,2981,0,0
04052018,10,3242,0,0
04052018,11,3358,0,0
04052018,12,3367,0,0
04052018,13,3245,0,0
04052018,14,3334,0,0
04052018,15,3389,0,0
04052018,16,3329,0,0
04052018,17,3212,0,0
04052018,18,3043,0,0
04052018,19,3047,0,0
04052018,20,2914,0,0
04052018,21,2871,0,0
04052018,22,2829,0,0
04052018,23,2955,0,0
05052018,0,2729,0,0
05052018,1,2515,0,0
05052018,2,2329,0,0
05052018,3,2251,0,0
05052018,4,2171,0,0
05052018,5,2183,0,0
05052018,6,2152,0,0
05052018,7,2225,0,0
05052018,8,2448,0,0
05052018,9,2755,0,0
05052018,10,3032,0,0
05052018,11,3164,0,0
05052018,12,3175,0,0
05052018,13,3090,0,0
05052018,14,3158,0,0
05052018,15,3183,0,0
05052018,16,3124,0,0
05052018,17,2997,0,0
05052018,18,2875,0,0
05052018,19,2917,0,0
05052018,20,2844,0,0
05052018,21,2772,0,0
05052018,22,2751,0,0
05052018,23,2805,0,0
06052018,0,2756,0,0
06052018,1,2566,0,0
06052018,2,2404,0,0
06052018,3,2291,0,0
06052018,4,2222,0,0
06052018,5,2207,0,0
06052018,6,2129,0,0
06052018,7,2128,0,0
06052018,8,2193,0,0
06052018,9,2274,0,0
06052018,10,2379,0,0
06052018,11,2451,0,0
06052018,12,2476,0,0
06052018,13,2478,0,0
06052018,14,2538,0,0
06052018,15,2561,0,0
06052018,16,2518,0,0
06052018,17,2452,0,0
06052018,18,2408,0,0
06052018,19,2556,0,0
06052018,20,2595,0,0
06052018,21,2625,0,0
06052018,22,2704,0,0
06052018,23,2809,0,0
07052018,0,2724,0,0
07052018,1,2526,0,0
07052018,2,2366,0,0
07052018,3,2253,0,0
07052018,4,2196,0,0
07052018,5,2218,0,0
07052018,6,2197,0,0
07052018,7,2328,0,0
07052018,8,2655,0,0
07052018,9,3000,0,0
07052018,10,3264,0,0
07052018,11,3358,0,0
07052018,12,3368,0,0
07052018,13,3245,0,0
07052018,14,3305,0,0
07052018,15,3338,0,0
07052018,16,3282,0,0
07052018,17,3150,0,0
07052018,18,2958,0,0
07052018,19,2958,0,0
07052018,20,2904,0,0
07052018,21,2813,0,0
07052018,22,2827,0,0
07052018,23,2890,0,0
08052018,0,2766,0,0
08052018,1,2553,0,0
08052018,2,2369,0,0
08052018,3,2257,0,0
08052018,4,2198,0,0
08052018,5,2212,0,0
08052018,6,2183,0,0
08052018,7,2309,0,0
08052018,8,2611,0,0
08052018,9,2967,0,0
08052018,10,3222,0,0
08052018,11,3338,0,0
08052018,12,3340,0,0
08052018,13,3247,0,0
08052018,14,3307,0,0
08052018,15,3326,0,0
08052018,16,3287,0,0
08052018,17,3174,0,0
08052018,18,2999,0,0
08052018,19,2989,0,0
08052018,20,2926,0,0
08052018,21,2845,0,0
08052018,22,2864,0,0
08052018,23,2912,0,0
09052018,0,2783,0,0
09052018,1,2548,0,0
09052018,2,2371,0,0
09052018,3,2252,0,0
09052018,4,2196,0,0
09052018,5,2204,0,0
09052018,6,2185,0,0
09052018,7,2312,0,0
09052018,8,2620,0,0
09052018,9,2973,0,0
09052018,10,3238,0,0
09052018,11,3375,0,0
09052018,12,3384,0,0
09052018,13,3340,0,0
09052018,14,3421,0,0
09052018,15,3456,0,0
09052018,16,3371,0,0
09052018,17,3236,0,0
09052018,18,3052,0,0
09052018,19,3030,0,0
09052018,20,2975,0,0
09052018,21,2904,0,0
09052018,22,2938,0,0
09052018,23,2995,0,0
10052018,0,2879,0,0
10052018,1,2669,0,0
10052018,2,2486,0,0
10052018,3,2358,0,0
10052018,4,2277,0,0
10052018,5,2273,0,0
10052018,6,2262,0,0
10052018,7,2373,0,0
10052018,8,2688,0,0
10052018,9,3058,0,0
10052018,10,3332,0,0
10052018,11,3433,0,0
10052018,12,3419,0,0
10052018,13,3349,0,0
10052018,14,3431,0,0
10052018,15,3462,0,0
10052018,16,3393,0,0
10052018,17,3270,0,0
10052018,18,3089,0,0
10052018,19,3063,0,0
10052018,20,3011,0,0
10052018,21,2914,0,0
10052018,22,2927,0,0
10052018,23,2970,0,0
11052018,0,2850,0,0
11052018,1,2634,0,0
11052018,2,2450,0,0
11052018,3,2345,0,0
11052018,4,2278,0,0
11052018,5,2266,0,0
11052018,6,2273,0,0
11052018,7,2385,0,0
11052018,8,2689,0,0
11052018,9,3041,0,0
11052018,10,3318,0,0
11052018,11,3429,0,0
11052018,12,3411,0,0
11052018,13,3312,0,0
11052018,14,3420,0,0
11052018,15,3460,0,0
11052018,16,3394,0,0
11052018,17,3256,0,0
11052018,18,3083,0,0
11052018,19,3042,0,0
11052018,20,2987,0,0
11052018,21,2889,0,0
11052018,22,2898,0,0
11052018,23,2929,0,0
12052018,0,2850,0,0
12052018,1,2655,0,0
12052018,2,2491,0,0
12052018,3,2375,0,0
12052018,4,2301,0,0
12052018,5,2288,0,0
12052018,6,2227,0,0
12052018,7,2266,0,0
12052018,8,2423,0,0
12052018,9,2664,0,0
12052018,10,2910,0,0
12052018,11,3037,0,0
12052018,12,3044,0,0
12052018,13,2965,0,0
12052018,14,3032,0,0
12052018,15,3074,0,0
12052018,16,3010,0,0
12052018,17,2904,0,0
12052018,18,2811,0,0
12052018,19,2846,0,0
12052018,20,2824,0,0
12052018,21,2764,0,0
12052018,22,2768,0,0
12052018,23,2802,0,0
13052018,0,2742,0,0
13052018,1,2569,0,0
13052018,2,2431,0,0
13052018,3,2315,0,0
13052018,4,2249,0,0
13052018,5,2240,0,0
13052018,6,2149,0,0
13052018,7,2135,0,0
13052018,8,2183,0,0
13052018,9,2253,0,0
13052018,10,2340,0,0
13052018,11,2432,0,0
13052018,12,2471,0,0
13052018,13,2464,0,0
13052018,14,2523,0,0
13052018,15,2566,0,0
13052018,16,2543,0,0
13052018,17,2450,0,0
13052018,18,2408,0,0
13052018,19,2548,0,0
13052018,20,2627,0,0
13052018,21,2649,0,0
13052018,22,2733,0,0
13052018,23,2856,0,0
14052018,0,2808,0,0
14052018,1,2617,0,0
14052018,2,2450,0,0
14052018,3,2338,0,0
14052018,4,2267,0,0
14052018,5,2284,0,0
14052018,6,2268,0,0
14052018,7,2379,0,0
14052018,8,2682,0,0
14052018,9,3049,0,0
14052018,10,3323,0,0
14052018,11,3401,0,0
14052018,12,3384,0,0
14052018,13,3307,0,0
14052018,14,3360,0,0
14052018,15,3423,0,0
14052018,16,3361,0,0
14052018,17,3242,0,0
14052018,18,3046,0,0
14052018,19,3016,0,0
14052018,20,2948,0,0
14052018,21,2874,0,0
14052018,22,2893,0,0
14052018,23,2940,0,0
15052018,0,2852,0,0
15052018,1,2629,0,0
15052018,2,2462,0,0
15052018,3,2344,0,0
15052018,4,2272,0,0
15052018,5,2279,0,0
15052018,6,2240,0,0
15052018,7,2361,0,0
15052018,8,2668,0,0
15052018,9,3017,0,0
15052018,10,3289,0,0
15052018,11,3394,0,0
15052018,12,3382,0,0
15052018,13,3310,0,0
15052018,14,3399,0,0
15052018,15,3438,0,0
15052018,16,3393,0,0
15052018,17,3251,0,0
15052018,18,3063,0,0
15052018,19,3054,0,0
15052018,20,2952,0,0
15052018,21,2998,0,0
15052018,22,2935,0,0
15052018,23,2960,0,0
16052018,0,2851,0,0
16052018,1,2638,0,0
16052018,2,2478,0,0
16052018,3,2361,0,0
16052018,4,2279,0,0
16052018,5,2282,0,0
16052018,6,2259,0,0
16052018,7,2372,0,0
16052018,8,2671,0,0
16052018,9,2951,0,0
16052018,10,3167,0,0
16052018,11,3314,0,0
16052018,12,3446,0,0
16052018,13,3373,0,0
16052018,14,3461,0,0
16052018,15,3438,0,0
16052018,16,3432,0,0
16052018,17,3279,0,0
16052018,18,3103,0,0
16052018,19,3098,0,0
16052018,20,3023,0,0
16052018,21,2942,0,0
16052018,22,2977,0,0
16052018,23,3025,0,0
17052018,0,2863,0,0
17052018,1,2641,0,0
17052018,2,2472,0,0
17052018,3,2356,0,0
17052018,4,2283,0,0
17052018,5,2290,0,0
17052018,6,2251,0,0
17052018,7,2371,0,0
17052018,8,2679,0,0
17052018,9,3019,0,0
17052018,10,3311,0,0
17052018,11,3442,0,0
17052018,12,3491,0,0
17052018,13,3442,0,0
17052018,14,3562,0,0
17052018,15,3606,0,0
17052018,16,3537,0,0
17052018,17,3398,0,0
17052018,18,3212,0,0
17052018,19,3172,0,0
17052018,20,3129,0,0
17052018,21,3119,0,0
17052018,22,3063,0,0
17052018,23,3079,0,0
18052018,0,2995,0,0
18052018,1,2765,0,0
18052018,2,2568,0,0
18052018,3,2438,0,0
18052018,4,2413,0,0
18052018,5,2428,0,0
18052018,6,2368,0,0
18052018,7,2449,0,0
18052018,8,2735,0,0
18052018,9,3102,0,0
18052018,10,3382,0,0
18052018,11,3497,0,0
18052018,12,3488,0,0
18052018,13,3416,0,0
18052018,14,3538,0,0
18052018,15,3570,0,0
18052018,16,3527,0,0
18052018,17,3409,0,0
18052018,18,3196,0,0
18052018,19,3102,0,0
18052018,20,3054,0,0
18052018,21,2989,0,0
18052018,22,2998,0,0
18052018,23,3044,0,0
19052018,0,2935,0,0
19052018,1,2701,0,0
19052018,2,2520,0,0
19052018,3,2386,0,0
19052018,4,2348,0,0
19052018,5,2354,0,0
19052018,6,2273,0,0
19052018,7,2342,0,0
19052018,8,2533,0,0
19052018,9,2849,0,0
19052018,10,3114,0,0
19052018,11,3227,0,0
19052018,12,3229,0,0
19052018,13,3191,0,0
19052018,14,3251,0,0
19052018,15,3342,0,0
19052018,16,3250,0,0
19052018,17,3107,0,0
19052018,18,2985,0,0
19052018,19,2973,0,0
19052018,20,2907,0,0
19052018,21,2924,0,0
19052018,22,2944,0,0
19052018,23,2993,0,0
20052018,0,2900,0,0
20052018,1,2698,0,0
20052018,2,2530,0,0
20052018,3,2394,0,0
20052018,4,2317,0,0
20052018,5,2335,0,0
20052018,6,2213,0,0
20052018,7,2171,0,0
20052018,8,2216,0,0
20052018,9,2302,0,0
20052018,10,2407,0,0
20052018,11,2479,0,0
20052018,12,2518,0,0
20052018,13,2526,0,0
20052018,14,2595,0,0
20052018,15,2627,0,0
20052018,16,2573,0,0
20052018,17,2470,0,0
20052018,18,2433,0,0
20052018,19,2563,0,0
20052018,20,2651,0,0
20052018,21,2697,0,0
20052018,22,2792,0,0
20052018,23,2916,0,0
21052018,0,2835,0,0
21052018,1,2644,0,0
21052018,2,2478,0,0
21052018,3,2360,0,0
21052018,4,2304,0,0
21052018,5,2328,0,0
21052018,6,2274,0,0
21052018,7,2385,0,0
21052018,8,2706,0,0
21052018,9,3065,0,0
21052018,10,3332,0,0
21052018,11,3426,0,0
21052018,12,3449,0,0
21052018,13,3385,0,0
21052018,14,3466,0,0
21052018,15,3504,0,0
21052018,16,3431,0,0
21052018,17,3283,0,0
21052018,18,3055,0,0
21052018,19,3014,0,0
21052018,20,2916,0,0
21052018,21,2934,0,0
21052018,22,2931,0,0
21052018,23,3036,0,0
22052018,0,2908,0,0
22052018,1,2682,0,0
22052018,2,2512,0,0
22052018,3,2368,0,0
22052018,4,2315,0,0
22052018,5,2351,0,0
22052018,6,2291,0,0
22052018,7,2394,0,0
22052018,8,2689,0,0
22052018,9,3054,0,0
22052018,10,3310,0,0
22052018,11,3400,0,0
22052018,12,3401,0,0
22052018,13,3328,0,0
22052018,14,3420,0,0
22052018,15,3454,0,0
22052018,16,3387,0,0
22052018,17,3259,0,0
22052018,18,3071,0,0
22052018,19,3037,0,0
22052018,20,2982,0,0
22052018,21,2911,0,0
22052018,22,2938,0,0
22052018,23,3013,0,0
23052018,0,2890,0,0
23052018,1,2664,0,0
23052018,2,2497,0,0
23052018,3,2381,0,0
23052018,4,2336,0,0
23052018,5,2353,0,0
23052018,6,2318,0,0
23052018,7,2404,0,0
23052018,8,2702,0,0
23052018,9,3022,0,0
23052018,10,3286,0,0
